,Property type,Value,Substances,Mole fraction compound,Mole fraction type,Mole fraction value,doi
439,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0769,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.1421,10.1016/j.jct.2005.07.009
440,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0982,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.2176,10.1016/j.jct.2005.07.009
441,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1096,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.2889,10.1016/j.jct.2005.07.009
442,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1121,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.3565,10.1016/j.jct.2005.07.009
443,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1066,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.4183,10.1016/j.jct.2005.07.009
444,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0944,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.4746,10.1016/j.jct.2005.07.009
445,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0786,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.5242,10.1016/j.jct.2005.07.009
446,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.062,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.5687,10.1016/j.jct.2005.07.009
447,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0523,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.5968,10.1016/j.jct.2005.07.009
448,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0374,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.6497,10.1016/j.jct.2005.07.009
449,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0253,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.7061,10.1016/j.jct.2005.07.009
450,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.018,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.7663,10.1016/j.jct.2005.07.009
451,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0129,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.8256,10.1016/j.jct.2005.07.009
452,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0079,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.8846,10.1016/j.jct.2005.07.009
453,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0029,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.9439,10.1016/j.jct.2005.07.009
454,"Mass density, kg/m3",1558.6,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.0785,10.1016/j.jct.2005.07.009
455,"Mass density, kg/m3",1515.02,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.1542,10.1016/j.jct.2005.07.009
456,"Mass density, kg/m3",1474.07,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.223,10.1016/j.jct.2005.07.009
457,"Mass density, kg/m3",1432.85,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.2897,10.1016/j.jct.2005.07.009
458,"Mass density, kg/m3",1390.07,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.3566,10.1016/j.jct.2005.07.009
459,"Mass density, kg/m3",1350.15,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.4169,10.1016/j.jct.2005.07.009
460,"Mass density, kg/m3",1266.98,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.5364,10.1016/j.jct.2005.07.009
461,"Mass density, kg/m3",1224.16,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.595,10.1016/j.jct.2005.07.009
462,"Mass density, kg/m3",1181.7,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.6523,10.1016/j.jct.2005.07.009
463,"Mass density, kg/m3",1139.41,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.7055,10.1016/j.jct.2005.07.009
464,"Mass density, kg/m3",1097.77,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.7573,10.1016/j.jct.2005.07.009
465,"Mass density, kg/m3",1058.09,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.8052,10.1016/j.jct.2005.07.009
466,"Mass density, kg/m3",1012.69,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.8583,10.1016/j.jct.2005.07.009
467,"Mass density, kg/m3",972.41,"['ethyl propanoate', '1,6-dibromohexane']",ethyl propanoate,Mole fraction,0.9041,10.1016/j.jct.2005.07.009
468,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0274,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.0629,10.1016/j.jct.2005.07.009
469,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0438,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.1341,10.1016/j.jct.2005.07.009
470,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0555,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.2059,10.1016/j.jct.2005.07.009
471,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0584,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.2734,10.1016/j.jct.2005.07.009
472,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0571,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.3411,10.1016/j.jct.2005.07.009
473,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0519,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.4017,10.1016/j.jct.2005.07.009
474,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0432,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.4524,10.1016/j.jct.2005.07.009
475,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0333,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.4952,10.1016/j.jct.2005.07.009
476,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0235,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.5312,10.1016/j.jct.2005.07.009
477,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0129,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.5662,10.1016/j.jct.2005.07.009
478,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0008,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.6022,10.1016/j.jct.2005.07.009
479,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0015,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.6161,10.1016/j.jct.2005.07.009
480,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0089,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.6589,10.1016/j.jct.2005.07.009
481,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0127,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.7115,10.1016/j.jct.2005.07.009
482,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0153,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.7699,10.1016/j.jct.2005.07.009
483,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0145,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.8324,10.1016/j.jct.2005.07.009
484,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0089,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.8956,10.1016/j.jct.2005.07.009
485,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0037,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.9514,10.1016/j.jct.2005.07.009
486,"Mass density, kg/m3",1554.45,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.0741,10.1016/j.jct.2005.07.009
487,"Mass density, kg/m3",1511.27,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.1407,10.1016/j.jct.2005.07.009
488,"Mass density, kg/m3",1470.35,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.2026,10.1016/j.jct.2005.07.009
489,"Mass density, kg/m3",1427.12,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.2669,10.1016/j.jct.2005.07.009
490,"Mass density, kg/m3",1384.45,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.3292,10.1016/j.jct.2005.07.009
491,"Mass density, kg/m3",1300.05,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.4493,10.1016/j.jct.2005.07.009
492,"Mass density, kg/m3",1194.98,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.5934,10.1016/j.jct.2005.07.009
493,"Mass density, kg/m3",1170.08,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.6267,10.1016/j.jct.2005.07.009
494,"Mass density, kg/m3",1125.55,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.6854,10.1016/j.jct.2005.07.009
495,"Mass density, kg/m3",1091.1,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.7302,10.1016/j.jct.2005.07.009
496,"Mass density, kg/m3",1048.89,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.7843,10.1016/j.jct.2005.07.009
497,"Mass density, kg/m3",961.41,"['ethyl butanoate', '1,6-dibromohexane']",ethyl butanoate,Mole fraction,0.8939,10.1016/j.jct.2005.07.009
498,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0228,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.0632,10.1016/j.jct.2005.07.009
499,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0379,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.1296,10.1016/j.jct.2005.07.009
500,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0489,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.1974,10.1016/j.jct.2005.07.009
501,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0502,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.2617,10.1016/j.jct.2005.07.009
502,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0439,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.3247,10.1016/j.jct.2005.07.009
503,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0325,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.3843,10.1016/j.jct.2005.07.009
504,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0195,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.4396,10.1016/j.jct.2005.07.009
505,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0029,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.4909,10.1016/j.jct.2005.07.009
506,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.01,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.5367,10.1016/j.jct.2005.07.009
507,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0214,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.5745,10.1016/j.jct.2005.07.009
508,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0275,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.6072,10.1016/j.jct.2005.07.009
509,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0316,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.6211,10.1016/j.jct.2005.07.009
510,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0392,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.6798,10.1016/j.jct.2005.07.009
511,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0436,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.7429,10.1016/j.jct.2005.07.009
512,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0395,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.8114,10.1016/j.jct.2005.07.009
513,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0291,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.878,10.1016/j.jct.2005.07.009
514,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0149,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.9431,10.1016/j.jct.2005.07.009
515,"Mass density, kg/m3",1646.96,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.059,10.1016/j.jct.2005.07.009
516,"Mass density, kg/m3",1594.68,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.1242,10.1016/j.jct.2005.07.009
517,"Mass density, kg/m3",1548.0,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.1821,10.1016/j.jct.2005.07.009
518,"Mass density, kg/m3",1502.9,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.238,10.1016/j.jct.2005.07.009
519,"Mass density, kg/m3",1451.99,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.3008,10.1016/j.jct.2005.07.009
520,"Mass density, kg/m3",1354.48,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.4202,10.1016/j.jct.2005.07.009
521,"Mass density, kg/m3",1258.57,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.5373,10.1016/j.jct.2005.07.009
522,"Mass density, kg/m3",1210.74,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.5953,10.1016/j.jct.2005.07.009
523,"Mass density, kg/m3",1162.53,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.6536,10.1016/j.jct.2005.07.009
524,"Mass density, kg/m3",1115.08,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.7109,10.1016/j.jct.2005.07.009
525,"Mass density, kg/m3",1067.15,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.7685,10.1016/j.jct.2005.07.009
526,"Mass density, kg/m3",1014.81,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.8314,10.1016/j.jct.2005.07.009
527,"Mass density, kg/m3",966.17,"['ethyl butanoate', '1,5-dibromopentane']",ethyl butanoate,Mole fraction,0.8895,10.1016/j.jct.2005.07.009
528,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0224,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.0504,10.1016/j.jct.2005.07.009
529,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0378,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.1096,10.1016/j.jct.2005.07.009
530,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0463,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.173,10.1016/j.jct.2005.07.009
531,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0469,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.2384,10.1016/j.jct.2005.07.009
532,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0393,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.2992,10.1016/j.jct.2005.07.009
533,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0254,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.3567,10.1016/j.jct.2005.07.009
534,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0013,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.4115,10.1016/j.jct.2005.07.009
535,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0214,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.4617,10.1016/j.jct.2005.07.009
536,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0408,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.5078,10.1016/j.jct.2005.07.009
537,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0531,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.5351,10.1016/j.jct.2005.07.009
538,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0556,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.5479,10.1016/j.jct.2005.07.009
539,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0659,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.5908,10.1016/j.jct.2005.07.009
540,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0717,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.6504,10.1016/j.jct.2005.07.009
541,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0718,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.7147,10.1016/j.jct.2005.07.009
542,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0658,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.7818,10.1016/j.jct.2005.07.009
543,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0521,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.8513,10.1016/j.jct.2005.07.009
544,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0251,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.9352,10.1016/j.jct.2005.07.009
545,"Mass density, kg/m3",1704.75,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.1092,10.1016/j.jct.2005.07.009
546,"Mass density, kg/m3",1647.4,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.1651,10.1016/j.jct.2005.07.009
547,"Mass density, kg/m3",1539.36,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.2725,10.1016/j.jct.2005.07.009
548,"Mass density, kg/m3",1427.18,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.387,10.1016/j.jct.2005.07.009
549,"Mass density, kg/m3",1368.56,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.4481,10.1016/j.jct.2005.07.009
550,"Mass density, kg/m3",1317.46,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.502,10.1016/j.jct.2005.07.009
551,"Mass density, kg/m3",1187.58,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.6423,10.1016/j.jct.2005.07.009
552,"Mass density, kg/m3",1149.12,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.6846,10.1016/j.jct.2005.07.009
553,"Mass density, kg/m3",1091.51,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.7489,10.1016/j.jct.2005.07.009
554,"Mass density, kg/m3",1042.59,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.8041,10.1016/j.jct.2005.07.009
555,"Mass density, kg/m3",931.23,"['ethyl butanoate', '1,4-dibromobutane']",ethyl butanoate,Mole fraction,0.9323,10.1016/j.jct.2005.07.009
556,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0221,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.0406,10.1016/j.jct.2005.07.009
557,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0343,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.0875,10.1016/j.jct.2005.07.009
558,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0379,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.142,10.1016/j.jct.2005.07.009
559,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0348,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.1949,10.1016/j.jct.2005.07.009
560,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0241,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.2497,10.1016/j.jct.2005.07.009
561,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0073,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.3027,10.1016/j.jct.2005.07.009
562,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0111,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.3525,10.1016/j.jct.2005.07.009
563,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0306,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.4005,10.1016/j.jct.2005.07.009
564,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0456,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.4399,10.1016/j.jct.2005.07.009
565,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0477,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.4453,10.1016/j.jct.2005.07.009
566,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0625,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.4914,10.1016/j.jct.2005.07.009
567,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0715,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.5444,10.1016/j.jct.2005.07.009
568,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0776,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.6028,10.1016/j.jct.2005.07.009
569,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0794,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.6668,10.1016/j.jct.2005.07.009
570,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0774,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.7369,10.1016/j.jct.2005.07.009
571,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0673,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.8067,10.1016/j.jct.2005.07.009
572,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0499,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.8771,10.1016/j.jct.2005.07.009
573,"Mass density, kg/m3",1908.9,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.0436,10.1016/j.jct.2005.07.009
574,"Mass density, kg/m3",1854.01,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.0835,10.1016/j.jct.2005.07.009
575,"Mass density, kg/m3",1781.05,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.1381,10.1016/j.jct.2005.07.009
576,"Mass density, kg/m3",1719.07,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.1859,10.1016/j.jct.2005.07.009
577,"Mass density, kg/m3",1586.65,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.2926,10.1016/j.jct.2005.07.009
578,"Mass density, kg/m3",1389.88,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.4637,10.1016/j.jct.2005.07.009
579,"Mass density, kg/m3",1324.96,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.5238,10.1016/j.jct.2005.07.009
580,"Mass density, kg/m3",1195.57,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.6494,10.1016/j.jct.2005.07.009
581,"Mass density, kg/m3",1133.02,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.7131,10.1016/j.jct.2005.07.009
582,"Mass density, kg/m3",1068.34,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.7811,10.1016/j.jct.2005.07.009
583,"Mass density, kg/m3",1003.1,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.852,10.1016/j.jct.2005.07.009
584,"Mass density, kg/m3",941.15,"['ethyl butanoate', '1,3-dibromopropane']",ethyl butanoate,Mole fraction,0.9215,10.1016/j.jct.2005.07.009
585,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0209,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.0385,10.1016/j.jct.2005.07.009
586,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0315,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.0839,10.1016/j.jct.2005.07.009
587,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0352,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.1324,10.1016/j.jct.2005.07.009
588,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0326,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.1841,10.1016/j.jct.2005.07.009
589,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0176,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.2355,10.1016/j.jct.2005.07.009
